return_id,order_id,customer_id,return_reason,return_request_date,return_status,return_pickup_status,is_suspicious_return
8003063,9107960,108958,Size issue,21-01-2022 16:15,Pending,Picked,0
8003064,9178180,134474,,29-03-2023 22:48,Pending,Failed,0
8003065,9078627,132504,Packaging damaged,12-07-2024 17:41,Approved,Not Picked,0
8003066,9023703,125497,Damaged product,19-02-2024 05:27,Pending,Picked,0
8003067,9109153,149347,Duplicate order,04-12-2023 08:56,Rejected,Failed,0
8003068,9090854,146100,Color mismatch,06-03-2024 09:42,Rejected,Picked,0
8003069,9010056,,Not as described,10-04-2024 19:05,Approved,Picked,0
8003070,9158489,105391,Damaged product,23-01-2022 22:42,Approved,Picked,0
8003071,9154455,,Quality issue,12-09-2022 07:15,Approved,Picked,
8003072,9219785,129704,Packaging damaged,26-04-2022 01:26,Approved,Picked,0
8003073,9188444,131515,Changed mind,13-06-2023 02:27,Rejected,Not Picked,0
8003074,9002675,106611,Size issue,26-12-2023 13:42,Approved,Failed,1
8003075,9018065,104544,Duplicate order,10-04-2022 15:09,Approved,Picked,0
8003076,9074059,105454,Wrong item delivered,16-08-2022 03:13,Rejected,Not Picked,0
8003077,9030763,149105,Not as described,28-04-2024 06:37,Approved,Picked,0
8003078,9241529,120848,Wrong item delivered,21-03-2022 18:40,Pending,Picked,0
8003079,9188679,127778,Duplicate order,16-06-2023 02:15,Approved,Not Picked,0
8003080,9142812,102032,Wrong item delivered,12-11-2023 04:07,Pending,Picked,0
8003081,9057056,137095,Wrong item delivered,07-11-2023 13:17,Approved,Picked,0
8003082,9017056,110149,Defective product,09-01-2025 08:32,Pending,,0
8003083,9221352,125622,Damaged product,11-11-2022 21:18,Approved,Picked,0
8003084,9106777,134659,Duplicate order,01-03-2024 22:19,Approved,Picked,0
8003085,9022772,105436,Packaging damaged,09-11-2022 16:57,Approved,Failed,0
8003086,9197686,144266,Damaged product,26-09-2023 01:41,Pending,Picked,0
8003087,9025372,120726,Product not working,17-11-2023 18:24,Approved,Not Picked,0
8003088,9113527,133440,Missing parts,25-02-2025 05:03,Rejected,Picked,0
8003089,9234531,141723,Damaged product,30-05-2022 06:28,Approved,Picked,0
8003090,9176087,102959,Better price elsewhere,17-02-2022 14:28,Pending,,0
8003091,9188832,110977,Duplicate order,05-03-2024 05:12,Pending,Picked,0
8003092,9247911,137556,Wrong item delivered,16-01-2022 19:13,Rejected,Failed,0
8003093,9228153,103962,Wrong item delivered,17-01-2023 12:00,Rejected,Failed,0
8003094,9001657,136263,Duplicate order,13-07-2023 14:59,Pending,Not Picked,0
8003095,9174083,128336,Missing parts,31-07-2023 20:51,Approved,Picked,0
8003096,9087131,108172,Color mismatch,04-02-2023 20:44,Approved,Picked,0
8003097,9093527,128837,Duplicate order,23-07-2024 02:15,Approved,Not Picked,0
8003098,9199471,104277,Product not working,21-03-2025 00:16,Approved,Not Picked,0
8003099,9127106,131845,Defective product,19-01-2026 02:03,Rejected,,0
8003100,9238797,114423,Duplicate order,01-11-2024 08:35,Rejected,Picked,0
8003101,9023870,143435,Damaged product,28-10-2023 05:43,Pending,Picked,0
8003102,9238302,124835,Changed mind,03-03-2025 02:58,Approved,Picked,1
8003103,9132240,135716,Changed mind,31-08-2023 14:28,Rejected,Picked,0
8003104,9027639,147545,Duplicate order,18-01-2022 11:49,Approved,Not Picked,0
8003105,9219739,111273,,25-02-2022 14:30,Approved,Picked,0
8003106,9178650,136811,Changed mind,24-02-2025 22:03,Approved,Picked,0
8003107,9110086,114157,Size issue,06-12-2022 04:16,Approved,Not Picked,0
8003108,9033020,130384,Packaging damaged,19-07-2023 20:02,Approved,Picked,0
8003109,9246192,102473,Damaged product,22-07-2023 23:49,Approved,Failed,0
8003110,9167011,134501,Duplicate order,04-11-2024 04:02,Rejected,Not Picked,0
8003111,9236012,123183,Damaged product,10-08-2022 19:42,Rejected,Picked,0
8003112,9170014,132672,Product not working,07-06-2022 01:46,Pending,Picked,0
8003113,9221155,119836,Duplicate order,12-11-2024 22:17,Approved,Failed,0
8003114,9223848,100150,Not as described,13-11-2024 21:50,Approved,Picked,0
8003115,9186363,133823,Missing parts,26-10-2022 23:42,approved,Picked,0
8003116,9226571,128004,Quality issue,02-12-2023 14:54,Approved,Picked,0
8003117,9104921,102143,Not as described,01-02-2024 18:54,Approved,Picked,0
8003118,9213057,100480,Not as described,01-02-2025 08:03,Approved,Picked,0
8003119,9143939,132155,Not as described,10-04-2025 14:44,Approved,Not Picked,0
8003120,9170138,131150,Not as described,01-10-2024 00:00,approved,Failed,0
8003121,9061898,127480,Damaged product,23-06-2022 11:50,Approved,Failed,0
8003122,9235280,141109,Quality issue,04-04-2024 11:45,Rejected,Picked,0
8003123,9104923,138913,Better price elsewhere,24-05-2022 00:48,Rejected,Picked,0
8003124,9111692,106336,Size issue,24-05-2023 12:23,approved,Failed,0
8003125,9001902,123939,Product not working,09-04-2022 19:13,approved,Picked,0
8003126,9045859,137969,Duplicate order,28-04-2023 15:07,Rejected,,0
8003127,9132270,136563,Product not working,03-11-2022 14:30,Pending,Picked,0
8003128,9186092,145794,Better price elsewhere,04-02-2023 05:27,Approved,Picked,1
8003129,9082944,101902,Wrong item delivered,27-01-2025 10:58,Pending,Failed,0
8003130,9053119,119272,Duplicate order,09-07-2024 19:04,Rejected,Not Picked,1
8003131,9229372,103134,Quality issue,25-07-2024 02:58,Pending,Picked,0
8003132,9046066,145234,Wrong item delivered,05-10-2022 12:31,Approved,Not Picked,0
8003133,9023052,102429,Quality issue,01-10-2024 05:42,Pending,Not Picked,1
8003134,9212066,110503,Duplicate order,16-01-2024 08:21,Pending,Failed,0
8003135,9091783,137342,Duplicate order,24-11-2022 12:25,Approved,Not Picked,0
8003136,9162851,133791,Quality issue,24-09-2022 21:17,Rejected,Not Picked,0
8003137,9014403,102675,Size issue,21-02-2024 15:06,Rejected,Failed,0
8003138,9090386,104406,Size issue,11-10-2023 08:57,Rejected,Picked,0
8003139,9166135,108437,Changed mind,24-02-2025 19:03,Approved,Picked,0
8003140,9080200,136066,Size issue,21-03-2022 21:19,Approved,Not Picked,0
8003141,9134827,102004,Size issue,17-02-2024 08:42,Pending,Picked,0
8003142,9014708,142023,Product not working,16-12-2024 18:22,Approved,Picked,0
8003143,9060545,119865,Wrong item delivered,16-03-2025 00:57,Approved,Failed,0
8003144,9003502,145917,Product not working,14-09-2023 06:18,Rejected,Failed,0
8003145,9167233,123921,Wrong item delivered,18-06-2024 17:24,Approved,Picked,0
8003146,9039592,147989,Missing parts,29-04-2024 07:33,Approved,Not Picked,0
8003147,9043954,138562,Changed mind,05-08-2022 15:04,Rejected,Not Picked,0
8003148,9212843,128132,Damaged product,06-09-2024 05:33,Approved,,0
8003149,9022017,125328,Wrong item delivered,15-10-2023 00:04,Rejected,,0
8003150,9093768,128666,Quality issue,19-10-2024 15:30,Approved,Picked,0
8003151,9136532,101534,,26-04-2022 15:41,Rejected,Picked,0
8003152,9190534,101062,Damaged product,01-02-2023 09:50,Approved,Picked,0
8003153,9186960,142861,Packaging damaged,05-07-2024 06:59,Approved,Picked,0
8003154,9025099,144897,Not as described,20-07-2024 14:29,Approved,Picked,0
8003155,9180774,114283,Missing parts,17-07-2022 23:11,Approved,Picked,0
8003156,9018655,119721,Defective product,30-08-2024 18:47,Rejected,Not Picked,0
8003157,9036808,115786,Missing parts,18-01-2024 03:45,Approved,Picked,0
8003158,9225476,127918,Changed mind,11-02-2022 03:19,Approved,Not Picked,
8003159,9242548,145768,Defective product,10-05-2023 19:33,Approved,Picked,0
8003160,9044975,116480,Quality issue,01-01-2024 11:30,Approved,Not Picked,0
8003161,9222632,138039,Color mismatch,24-05-2023 16:12,pending,Picked,0
8003162,9146639,139659,Quality issue,30-07-2024 22:35,approved,Not Picked,0
8003163,9102448,,Not as described,29-08-2024 08:14,Approved,Not Picked,0
8003164,9143704,114924,Changed mind,18-01-2024 21:35,Pending,Picked,0
8003165,9134336,142912,Size issue,06-01-2022 01:14,Approved,Failed,0
8003166,9164214,121409,Packaging damaged,14-03-2023 11:59,Rejected,,0
8003167,9074006,110953,Packaging damaged,28-02-2024 10:08,Pending,Not Picked,0
8003168,9225236,102008,Packaging damaged,01-12-2024 21:00,Rejected,Not Picked,0
8003169,9005092,115206,Size issue,26-01-2024 08:15,Pending,Failed,0
8003170,9241011,117004,Color mismatch,14-10-2022 17:04,Approved,Picked,0
8003171,9101135,104650,Color mismatch,11-02-2024 22:23,Approved,Picked,0
8003172,9189715,134185,Not as described,23-12-2023 22:30,pending,Failed,0
8003173,9206201,116669,Not as described,09-12-2023 01:31,Approved,Picked,0
8003174,9001871,111334,Better price elsewhere,29-11-2022 07:42,Rejected,Not Picked,0
8003175,9091108,103832,Defective product,29-05-2023 07:32,Approved,Failed,0
8003176,9011879,137415,Missing parts,14-09-2024 23:44,Approved,Not Picked,1
8003177,9242168,131426,Damaged product,28-09-2022 09:02,Approved,Failed,0
8003178,9132831,143191,Defective product,02-08-2024 10:21,Approved,Failed,0
8003179,9071957,139215,Quality issue,31-01-2024 08:02,Approved,Picked,0
8003180,9204985,135947,Color mismatch,25-04-2023 02:34,Rejected,Picked,0
8003181,9031825,114340,Defective product,09-01-2023 20:26,Pending,Failed,0
8003182,9187407,120626,Changed mind,20-11-2022 10:14,Approved,Picked,0
8003183,9225219,114938,Duplicate order,13-12-2023 11:27,approved,Picked,0
8003184,9067231,148926,Damaged product,06-04-2022 07:13,Approved,Picked,0
8003185,9169410,124427,Wrong item delivered,14-11-2024 22:39,Approved,Not Picked,0
8003186,9227881,124722,Not as described,01-09-2023 23:58,Pending,Picked,1
8003187,9219791,109430,Changed mind,21-01-2024 22:04,Pending,Picked,0
8003188,9032737,140499,Damaged product,11-08-2022 06:47,Approved,Picked,0
8003189,9095661,129272,Quality issue,13-06-2023 21:26,Rejected,Failed,0
8003190,9039015,114501,Quality issue,19-01-2024 19:33,Approved,Picked,1
8003191,9008185,107600,Damaged product,28-01-2024 18:29,Rejected,Failed,0
8003192,9188784,117376,Better price elsewhere,20-08-2024 04:01,Approved,Not Picked,0
8003193,9137438,127625,Missing parts,09-04-2024 04:03,Pending,Failed,0
8003194,9127161,146952,Color mismatch,27-10-2023 16:04,Approved,Picked,0
8003195,9155178,141855,Quality issue,11-02-2024 17:14,Approved,Picked,0
8003196,9010825,101680,Changed mind,24-01-2023 18:47,Approved,Picked,0
8003197,9123020,128090,Product not working,15-09-2024 21:04,approved,Picked,0
8003198,9235483,127972,Wrong item delivered,06-04-2025 06:17,Pending,Failed,0
8003199,9127630,102395,,21-04-2026 07:03,Approved,Picked,0
8003200,9202084,103412,Packaging damaged,20-08-2024 21:43,Pending,Picked,0
8003201,9044366,146008,Not as described,12-10-2022 16:02,Approved,Not Picked,0
8003202,9188041,148531,Not as described,28-06-2022 17:26,Approved,Picked,1
8003203,9121976,148257,Duplicate order,24-02-2025 12:08,Pending,Picked,0
8003204,9158359,102114,Wrong item delivered,14-11-2022 14:53,Pending,Not Picked,0
8003205,9077373,115080,Quality issue,27-11-2023 18:31,Approved,Not Picked,0
8003206,9197916,128147,Quality issue,08-06-2024 07:16,Approved,Failed,0
8003207,9201965,133395,Better price elsewhere,05-05-2023 03:08,Pending,Picked,1
8003208,9196651,118214,Quality issue,09-02-2025 18:08,Rejected,Picked,0
8003209,9109532,148641,Changed mind,17-05-2023 15:11,Rejected,Not Picked,0
8003210,9211894,117910,Defective product,10-11-2023 02:40,Pending,Not Picked,0
8003211,9183200,135627,Missing parts,15-11-2022 22:27,Rejected,Picked,0
8003212,9057371,136574,Wrong item delivered,20-08-2022 18:30,Approved,Picked,0
8003213,9022122,120555,Size issue,29-11-2023 05:58,Approved,Not Picked,0
8003214,9168015,141311,Duplicate order,02-09-2023 04:24,Pending,Picked,0
8003215,9151491,100910,Color mismatch,13-10-2023 03:51,Approved,Picked,0
8003216,9094287,142379,Size issue,11-12-2023 18:09,Approved,Picked,1
8003217,9096929,134394,Size issue,08-10-2023 17:48,Approved,Picked,0
8003218,9016872,110369,Better price elsewhere,15-02-2024 11:36,Pending,Picked,0
8001407,9134147,120717,Duplicate order,07-10-2022 18:53,Approved,Failed,0
8003220,9189860,147011,Size issue,08-04-2022 04:57,Approved,Picked,0
8003221,9006899,132472,Not as described,14-04-2024 00:00,Approved,Failed,0
8003222,9165293,130357,Changed mind,06-04-2023 08:41,Approved,Picked,0
8003223,9185894,111176,Missing parts,16-04-2022 22:05,Approved,Picked,0
8003224,9160262,117600,Product not working,28-02-2025 15:11,Rejected,Picked,0
8003225,9030751,113297,Missing parts,26-12-2023 06:08,Approved,Picked,0
8003226,9164731,108629,Not as described,28-08-2023 06:09,Approved,Not Picked,0
8003227,9050349,108622,Missing parts,14-06-2022 05:22,Pending,Picked,0
8003228,9077325,140457,Wrong item delivered,29-10-2022 10:21,pending,Not Picked,0
8003229,9069165,140068,Color mismatch,15-11-2024 07:12,Approved,Not Picked,0
8003230,9172619,108652,Not as described,19-03-2024 08:30,Rejected,Picked,0
8003231,9151690,149962,Product not working,12-09-2024 21:11,Pending,Picked,0
8003232,9225087,103857,Packaging damaged,31-07-2024 08:43,Pending,Picked,0
8003233,9106503,116304,Color mismatch,09-10-2022 10:17,Approved,Picked,0
8003234,9172447,148817,Product not working,25-01-2026 05:35,Rejected,Not Picked,0
8003235,9065707,141028,Product not working,06-09-2023 00:00,Approved,Picked,0
8003236,9201771,148314,,20-03-2024 15:31,Approved,Failed,0
8003237,9034878,120937,Duplicate order,17-04-2026 10:30,Rejected,Failed,0
8003238,9034501,140456,Defective product,13-10-2022 23:29,Pending,Failed,0
8003239,9233366,131542,Packaging damaged,11-08-2022 02:43,Approved,Picked,0
8003240,9227411,149107,Packaging damaged,18-08-2022 00:35,Approved,Picked,0
8003241,9187585,100296,Defective product,25-04-2023 07:20,Approved,Picked,0
8003242,9095247,123925,,17-01-2025 12:09,Approved,Not Picked,0
8003243,9189755,121216,Missing parts,12-11-2024 10:02,Approved,Picked,0
8003244,9053313,134431,Color mismatch,22-11-2024 03:55,Pending,Picked,0
8002389,9150379,103703,Missing parts,09-10-2024 07:48,Rejected,Not Picked,0
8003246,9078606,109171,Wrong item delivered,23-09-2024 00:07,Approved,Picked,0
8003247,9090332,106611,Not as described,24-10-2023 17:11,Rejected,,1
8003248,9052673,129103,Damaged product,31-07-2024 19:32,Approved,Picked,0
8003249,9049600,127765,Changed mind,22-01-2023 09:52,Approved,Picked,0
8003250,9157904,123576,Defective product,15-01-2023 18:31,Rejected,Failed,0
8003251,9086769,133184,Color mismatch,20-10-2023 21:45,approved,Not Picked,0
8003252,9013540,,Color mismatch,20-11-2024 18:24,Approved,Picked,0
8003253,9212554,115931,Product not working,28-12-2024 02:48,Pending,Picked,0
8003254,9082119,144153,Packaging damaged,26-04-2022 21:50,Approved,Picked,0
8003255,9088261,,Color mismatch,25-03-2024 19:25,Approved,,0
8003256,9188744,107702,Damaged product,31-10-2024 17:42,Pending,,0
8003257,9140052,112339,Missing parts,23-04-2024 20:37,Approved,Picked,0
8003258,9183244,121642,Product not working,06-04-2023 05:53,Rejected,Picked,0
8003259,494,135997,Defective product,03-05-2022 21:30,Approved,Picked,0
8003260,9118741,134272,Product not working,18-08-2023 19:35,Rejected,Not Picked,0
8003261,9010038,102828,Missing parts,26-10-2022 21:50,Approved,Picked,0
8003262,9107636,138384,Damaged product,25-06-2022 11:26,Pending,Picked,0
8003263,9007923,129486,Color mismatch,19-10-2022 00:53,Pending,Picked,0
8003264,9245012,109275,Color mismatch,03-07-2022 21:50,Approved,Not Picked,0
8003265,9050999,126615,Color mismatch,14-01-2025 23:44,Approved,Not Picked,0
8003266,9201270,118645,Damaged product,12-08-2024 12:40,Approved,Not Picked,0
8003267,9088417,112858,Better price elsewhere,19-11-2022 19:41,Pending,Not Picked,0
8003268,9101154,114003,Defective product,19-05-2022 23:40,Approved,Not Picked,0
8003269,9036992,141750,Color mismatch,04-07-2024 10:51,pending,Failed,0
8003270,9110255,105715,Size issue,25-07-2023 22:33,Approved,Picked,0
8003271,9052225,117484,Changed mind,01-12-2023 08:38,Rejected,Failed,0
8003272,9235224,114021,Missing parts,26-05-2023 15:36,Approved,Picked,0
8003273,9158360,148354,Changed mind,12-05-2024 11:15,Pending,Not Picked,0
8003274,9117656,128685,Better price elsewhere,06-10-2024 11:22,Rejected,Failed,0
8003275,9105714,126785,Better price elsewhere,12-10-2022 20:21,Rejected,Not Picked,0
8003276,9204828,147811,Packaging damaged,19-01-2022 11:15,Rejected,Picked,0
8003277,9043818,139172,Product not working,17-07-2023 02:57,Approved,Not Picked,0
8003278,9176718,114126,Packaging damaged,08-06-2022 14:15,Approved,Picked,0
8003279,9007729,105222,Damaged product,17-08-2022 08:45,Pending,Picked,0
8003280,9101479,133420,Better price elsewhere,11-07-2024 22:25,Approved,Picked,0
8003281,9009073,106197,Wrong item delivered,05-06-2024 12:38,Rejected,Picked,0
8003282,9209831,107134,Better price elsewhere,30-03-2025 08:40,Approved,Not Picked,0
8003283,9090201,119318,Not as described,25-08-2022 07:19,Approved,Picked,0
8003284,9184238,130931,Missing parts,25-01-2025 13:42,Rejected,Picked,0
8003285,9193497,111172,Not as described,15-05-2024 00:27,Approved,Picked,0
8003286,9036034,114195,Packaging damaged,16-01-2024 07:41,Pending,Picked,0
8003287,9180602,112880,Better price elsewhere,18-02-2024 19:22,Pending,Failed,0
8003288,9167030,104316,Wrong item delivered,01-11-2022 09:16,Pending,Picked,0
8003289,9160407,122427,Missing parts,14-05-2023 22:40,Pending,Not Picked,0
8003290,9084612,134518,,25-01-2023 14:11,Approved,Failed,0
8003291,9249300,126329,Damaged product,28-01-2024 10:46,Pending,Picked,0
8003292,9073441,146650,Size issue,18-07-2024 08:14,Approved,Failed,0
8003293,9148445,127800,Wrong item delivered,16-06-2024 15:20,Approved,Picked,0
8003294,9233603,139465,Missing parts,12-04-2023 00:02,Approved,Picked,0
8000213,9236018,129232,Not as described,02-03-2025 12:16,approved,Picked,0
8003296,9073835,106310,Missing parts,16-06-2022 23:20,Approved,Picked,0
8003297,9171522,135855,Packaging damaged,25-03-2025 22:15,Pending,Picked,0
8003298,9136385,109509,Missing parts,21-02-2022 03:25,Approved,Failed,0
8003299,9054478,119520,Wrong item delivered,31-03-2024 18:05,Approved,Picked,0
8003300,9165205,127002,Wrong item delivered,01-05-2023 10:45,Pending,Picked,0
8003301,9138659,148005,Quality issue,08-12-2024 19:47,Approved,Not Picked,0
8003302,9082636,103733,Product not working,18-06-2022 15:09,Approved,,0
8003303,9003133,110670,Defective product,24-08-2024 21:24,Rejected,Failed,0
8003304,9082427,112018,Color mismatch,09-06-2022 07:54,Rejected,Picked,0
8003305,9079807,137065,Duplicate order,17-09-2024 04:36,Pending,Picked,0
8003306,9126418,120530,Size issue,24-10-2022 06:58,Approved,Failed,0
8003307,9183359,139044,,30-11-2022 14:09,approved,Not Picked,0
8003308,9110621,112650,Missing parts,24-06-2022 04:14,Pending,Picked,0
8003309,9197884,131811,Defective product,01-03-2024 17:39,approved,Picked,0
8003310,9109403,105726,Product not working,18-06-2022 15:12,Approved,Not Picked,1
8003311,9246143,144596,Duplicate order,22-01-2022 08:14,Approved,Failed,0
8003312,9233995,149370,Color mismatch,02-02-2022 08:23,Rejected,Picked,0
8003313,9148227,101424,Better price elsewhere,16-04-2023 12:03,Approved,Picked,0
8003314,9103487,121804,Better price elsewhere,15-10-2024 19:31,Pending,Not Picked,0
8003315,9226759,146344,Size issue,12-08-2023 21:47,Approved,Failed,1
8003316,9133916,127584,Defective product,03-01-2024 16:16,Rejected,Picked,0
8003317,9238356,148054,Changed mind,05-12-2023 13:14,Approved,Picked,0
8003318,9107028,139976,Quality issue,13-01-2023 06:34,Approved,,0
8003319,9164690,104657,Better price elsewhere,28-10-2022 22:36,Pending,Picked,0
8003320,9098323,102691,Not as described,15-04-2022 18:59,Rejected,Not Picked,0
8003321,9128450,123407,Packaging damaged,24-11-2022 06:48,Approved,Failed,0
8003322,9094039,115623,Wrong item delivered,17-09-2022 16:06,Pending,Picked,0
8003323,9146862,126499,Missing parts,26-01-2023 05:31,Approved,Failed,0
8003324,9056061,116940,Duplicate order,07-02-2023 17:28,Approved,Picked,0
8003325,9216830,135161,Defective product,02-09-2023 05:35,Approved,Picked,0
8003326,9227461,103979,Not as described,06-02-2024 09:00,Rejected,Picked,0
8003327,9126699,140779,Changed mind,26-11-2023 21:37,Rejected,Picked,0
8003328,9229688,101012,Changed mind,16-12-2024 15:18,Approved,Not Picked,0
8003329,9068344,131901,Size issue,19-05-2026 22:53,Approved,Picked,0
8003330,9119781,143305,Size issue,09-08-2023 17:47,Approved,Not Picked,0
8003331,9159853,131957,Missing parts,23-08-2023 12:20,Approved,,0
8003332,9000276,126879,Product not working,29-09-2022 03:04,Rejected,Not Picked,0
8003333,9090181,104473,Better price elsewhere,02-09-2022 19:13,Approved,Picked,0
8003334,9093518,133687,Wrong item delivered,28-09-2023 04:45,Rejected,Picked,0
8003335,9041154,,Better price elsewhere,24-11-2023 02:14,Approved,Picked,0
8003336,9138847,146624,Duplicate order,01-11-2022 22:05,Rejected,Picked,0
8003337,9139045,116921,Changed mind,07-09-2023 15:44,REJECTED,Picked,0
8003338,9137592,136429,Missing parts,14-06-2024 07:37,Approved,Failed,0
8003339,9055657,140820,Wrong item delivered,02-09-2022 14:00,Rejected,Picked,0
8003340,9019243,112800,Duplicate order,15-10-2024 07:03,Rejected,Picked,0
8003341,9242754,121619,Quality issue,25-10-2023 22:26,Approved,Not Picked,0
8003342,9056433,132835,Product not working,10-11-2023 20:21,Approved,Failed,0
8003343,9064091,106038,Missing parts,11-06-2024 13:10,Rejected,Failed,0
8003344,9146279,129190,Size issue,05-08-2024 17:00,Approved,Picked,0
8003345,9241508,131959,Color mismatch,09-04-2022 03:51,Approved,,0
8003346,9115747,134132,Quality issue,24-01-2025 15:17,Approved,Not Picked,0
8003347,9223631,109656,Not as described,12-08-2022 10:52,Rejected,Not Picked,0
8003348,9078770,129831,Quality issue,23-03-2022 04:11,Approved,Failed,0
8003349,9238394,126848,Product not working,16-10-2022 17:24,Approved,Picked,0
8003350,9012559,111413,Better price elsewhere,17-07-2022 08:27,Pending,Picked,0
8003351,9131205,147657,Better price elsewhere,24-08-2023 00:47,Rejected,Picked,0
8003352,9056058,140936,Packaging damaged,17-12-2023 23:10,Rejected,,0
8003353,9127160,123371,Better price elsewhere,29-05-2022 03:04,Pending,Failed,0
8003354,9147946,117857,Product not working,25-05-2022 01:48,Pending,Failed,0
8003355,9094010,145597,,02-02-2023 15:31,Rejected,Picked,0
8003356,9235889,104895,Better price elsewhere,20-01-2025 04:13,Approved,Picked,0
8003357,9104473,100478,Packaging damaged,24-11-2022 00:01,Approved,Picked,0
8003358,9137227,128128,Missing parts,23-01-2026 12:53,Approved,Not Picked,0
8003359,9217315,110489,Color mismatch,13-03-2022 03:53,Approved,Failed,0
8003360,9111525,145675,Wrong item delivered,26-04-2022 05:18,Approved,Picked,0
8003361,9236656,112808,Better price elsewhere,23-08-2023 19:33,Approved,Not Picked,0
8003362,9019033,110572,Changed mind,25-06-2023 18:04,Approved,Picked,0
8003363,9032605,128716,Size issue,04-09-2022 05:46,Approved,Picked,0
8003364,9169287,115986,Quality issue,22-08-2023 17:01,Pending,Not Picked,0
8003365,9201669,119053,Better price elsewhere,06-10-2024 03:30,Approved,Not Picked,0
8003366,9150110,101046,Product not working,03-06-2023 00:32,Approved,Not Picked,0
8003367,9081430,105577,Damaged product,02-08-2022 11:11,Approved,Failed,0
8003368,9221581,100839,Changed mind,21-11-2023 10:57,approved,Picked,0
8003369,9027090,134685,Defective product,29-03-2025 04:06,Rejected,Picked,0
8003370,9092972,135724,Duplicate order,27-02-2024 02:43,Approved,Picked,1
8003371,9149323,141999,Size issue,18-11-2023 11:18,Approved,Picked,0
8003372,9033670,146873,Wrong item delivered,16-01-2024 07:54,Rejected,,0
8003373,9149542,144419,Better price elsewhere,11-04-2025 15:59,Approved,Picked,0
8003374,9012467,119381,Defective product,28-03-2023 04:22,Approved,Failed,0
8003375,9200636,143272,Size issue,18-02-2022 06:18,Pending,Picked,0
8003376,9154984,133557,Better price elsewhere,09-06-2026 01:35,Approved,Picked,0
8003377,9235142,135002,Not as described,04-06-2023 01:19,Approved,Not Picked,0
8003378,9160934,127185,Damaged product,03-05-2022 20:36,Pending,Failed,0
8003379,9084483,107480,Changed mind,16-04-2022 15:27,Approved,Picked,0
8003380,9128895,124780,Changed mind,18-01-2023 23:40,Approved,Picked,0
8003381,9116702,148561,Not as described,20-10-2022 11:10,Approved,Picked,0
8003382,9218084,100272,Packaging damaged,22-08-2024 12:01,Pending,Picked,0
8003383,9099079,133800,Missing parts,19-01-2025 03:50,Approved,Not Picked,0
8003384,9020204,141354,Changed mind,09-11-2022 09:24,Rejected,Not Picked,0
8003385,9021581,105112,Duplicate order,20-02-2025 01:04,Rejected,Picked,0
8003386,9020242,116175,Wrong item delivered,10-03-2023 21:40,Approved,Picked,0
8003387,9088974,139292,Better price elsewhere,11-06-2023 17:14,Rejected,Failed,0
8003388,9205351,129767,Color mismatch,02-12-2024 02:12,Approved,Not Picked,0
8003389,9049109,,Duplicate order,15-04-2022 06:42,approved,Not Picked,0
8003390,9011065,133273,Damaged product,18-11-2024 20:59,Rejected,Picked,0
8003391,9172378,149856,Defective product,13-11-2022 07:33,Pending,Picked,0
8003392,9089027,140701,Not as described,07-06-2024 22:59,Approved,Not Picked,0
8003393,9236591,114531,Changed mind,12-05-2023 12:04,Approved,Failed,0
8003394,9200361,134402,Missing parts,17-11-2024 01:56,Rejected,Not Picked,0
8003395,9149754,114638,Duplicate order,21-07-2024 09:15,Approved,Picked,0
8003396,9149350,121527,Better price elsewhere,18-11-2022 02:40,Rejected,Picked,0
8003397,9225917,140316,Color mismatch,17-01-2023 15:59,Approved,Picked,0
8003398,9105606,134863,Better price elsewhere,15-11-2022 10:26,Approved,Picked,0
8003399,9007000,148557,Product not working,26-03-2025 04:45,Approved,Picked,0
8003400,9205327,129219,Product not working,03-11-2024 19:05,Pending,Picked,0
8003401,9143066,130710,Packaging damaged,07-06-2024 23:54,Approved,Picked,0
8003402,9091621,135657,Packaging damaged,27-07-2024 21:08,Approved,Picked,0
8003403,9050698,108437,Duplicate order,02-09-2024 19:21,Approved,Picked,0
8003404,9243827,126428,Wrong item delivered,24-11-2024 00:22,Rejected,Failed,0
8003405,9174637,125454,Size issue,24-07-2023 18:13,Approved,Failed,
8003406,9163574,112020,Changed mind,09-07-2024 15:01,Pending,Picked,0
8003407,9086256,144212,Color mismatch,07-02-2025 01:51,approved,Not Picked,1
8003408,9099143,122370,Wrong item delivered,03-03-2024 06:18,Approved,Picked,0
8003409,9040503,146318,Packaging damaged,09-09-2023 23:24,Approved,Picked,0
8003410,9085827,142652,Missing parts,01-08-2023 23:05,Pending,Not Picked,0
8003411,9172081,125857,Product not working,21-02-2022 07:51,Approved,,0
8003412,9181535,145141,Packaging damaged,03-09-2023 12:21,Approved,Not Picked,0
8003413,9220550,127626,Quality issue,17-03-2022 20:44,Approved,Picked,0
8003414,9007283,140181,Product not working,23-10-2022 13:00,Approved,Picked,0
8003415,9007710,144945,Packaging damaged,14-04-2022 23:27,Approved,Picked,0
8003416,9198279,125997,Color mismatch,15-12-2024 11:44,Approved,Picked,0
8003417,9086317,146461,Duplicate order,14-11-2022 19:19,Rejected,Not Picked,0
8003418,9186362,139495,Changed mind,26-07-2024 21:12,Approved,Picked,0
8003419,9204417,121171,Product not working,04-02-2024 09:43,Rejected,Not Picked,0
8003420,9029507,117178,Wrong item delivered,03-03-2023 06:04,Rejected,Picked,0
8003421,9169907,130652,Wrong item delivered,26-03-2026 19:56,Approved,,0
