seller_id,seller_name,seller_city,seller_rating,seller_type,onboarding_date,return_rate_percent,seller_status
7360,Mega Commerce,Ahmedabad,4.31,Business,2022-09-07,12.56,Active
7361,Zen Emporium,Mumbai,4.96,Business,2022-09-07,7.31,Inactive
7362,Alpha World,Chennai,4.81,Individual,2022-09-07,6.56,Active
7363,Quick Zone,Hyderabad,3.04,Business,2022-09-07,18.34,Active
7364,Prime Plaza,Mumbai,3.94,Individual,2022-09-07,19.48,Active
7365,Prime Point,Indore,2.53,Business,2022-09-07,7.71,Active
7366,Easy Mart,Jaipur,4.93,Business,2020-03-07,7.09,Active
7367,Galaxy Outlet,Mumbai,3.16,Business,2022-09-07,3.83,Active
7368,Sky Hub,Jaipur,3.11,Business,2023-03-11,2.88,Active
7369,Super Hub,Kolkata,4.42,Business,2024-09-08,10.29,Active
7370,Easy Hub,Delhi,4.63,Individual,2022-09-07,19.24,Active
7371,Prime Zone,Mumbai,4.35,Business,2022-09-07,11.14,Active
7372,Alpha Deals,Ahmedabad,3.14,Individual,2022-09-07,2.11,Active
7373,Nova World,Thiruvananthapuram,4.66,Individual,2022-09-07,21.58,Suspended
7374,Mega Outlet,Chennai,3.0,Business,2022-09-07,6.2,Active
7375,Star Electronics,Bangalore,3.26,Brand,2022-09-07,14.14,Inactive
7376,Alpha Shoppe,Noida,4.74,Individual,2022-09-07,15.24,Suspended
7377,Apex Point,Hyderabad,4.77,Business,2022-09-07,13.2,Active
7378,Star Zone,Thiruvananthapuram,2.84,Brand,2022-09-07,12.86,Active
7379,Peak Enterprises,Indore,4.32,Individual,2022-09-07,7.37,Inactive
7380,Quick Mart,Pune,2.57,Business,2022-09-07,5.85,Suspended
7381,Super Traders,Visakhapatnam,4.62,Business,2021-11-01,11.32,Active
7382,Beta Bazaar,Mumbai,4.88,Brand,2022-09-07,2.39,Active
7383,Sun Outlet,Indore,3.12,Individual,2022-09-07,16.12,Active
7384,Sky Plaza,Ahmedabad,4.47,Business,2022-09-07,19.43,Active
7385,Beta Shoppe,Gurugram,2.62,Business,2022-09-07,7.0,Active
7386,Beta Depot,Visakhapatnam,3.63,Individual,2022-09-07,19.78,Active
7387,Mega Emporium,Visakhapatnam,4.28,Business,2022-09-07,14.62,Active
7388,Prime Traders,Visakhapatnam,2.71,Brand,2022-09-07,4.36,Active
7389,Royal Retail,Ahmedabad,2.91,Brand,2022-09-07,7.5,Active
7390,Royal Enterprises,Gurugram,4.41,Business,2022-09-07,1.12,Active
7391,Sky Outlet,Visakhapatnam,4.0,Business,2022-09-07,18.22,Active
7392,Beta Commerce,Indore,3.95,Business,2022-09-07,9.76,Active
7393,Sun Plaza,Chennai,3.64,Business,2020-09-07,7.78,Inactive
7394,Apex Shoppe,Visakhapatnam,4.24,Business,2022-10-12,5.39,Active
7395,Flash Traders,Jaipur,4.47,Business,2024-02-10,12.03,Active
7396,Star Plaza,Chennai,3.74,Individual,2022-09-07,11.28,Active
7397,Prime Hub,Hyderabad,3.33,Business,2022-09-07,15.49,Active
7398,Best Depot,Gurugram,4.21,Brand,2022-09-07,18.47,Inactive
7399,Bright Outlet,Ahmedabad,2.89,Individual,2025-08-01,17.46,Suspended
7400,Flash Zone,Ahmedabad,3.84,Brand,2022-09-07,17.71,Active
7401,Alpha Retail,Ahmedabad,2.91,Individual,2022-09-07,16.78,Active
7402,Beta World,Visakhapatnam,3.43,Business,2022-11-12,3.36,Suspended
7403,Galaxy Emporium,Gurugram,3.75,Business,2024-09-02,7.52,Suspended
7404,Prime Depot,Delhi,2.59,Individual,2022-09-07,15.43,Active
7405,Zen Fashion,Gurugram,3.28,Business,2025-01-01,5.21,Active
7406,Zen Enterprises,Delhi,2.54,Business,2022-09-07,12.54,Active
7407,Best Gallery,Pune,4.73,Individual,2022-09-07,15.19,Active
7408,Apex Deals,Kolkata,4.07,Business,2022-09-07,18.17,Active
7409,Peak Traders,Gurugram,3.92,Brand,2023-01-12,10.57,Suspended
7410,Zen Outlet,Noida,4.74,Business,2021-10-01,14.97,Inactive
7411,Zen Outlet,Visakhapatnam,3.7,Business,2022-09-07,3.68,Inactive
7412,Prime Retail,Pune,3.83,Business,2022-09-07,4.34,Active
7413,Smart Gallery,Hyderabad,3.36,Individual,2023-03-10,20.55,Active
7414,Sky Plaza,Chennai,3.61,Business,2023-10-05,18.1,Active
7415,Bright Fashion,Indore,3.95,Brand,2022-09-07,4.13,Active
7416,Sky Emporium,Ahmedabad,3.25,Brand,2022-09-07,10.13,Active
7417,Star Electronics,Hyderabad,4.63,Individual,2022-09-07,18.24,Inactive
7418,Alpha Point,Kolkata,3.3,Business,2022-09-07,4.64,Active
7419,Super Bazaar,Indore,2.84,Individual,2022-09-07,14.82,Active
7420,Star Bazaar,Thiruvananthapuram,4.01,Individual,2022-09-11,18.22,Active
7421,Prime Traders,Indore,4.28,Business,2022-09-07,21.54,Suspended
7422,Prime Gallery,Jaipur,4.33,Brand,2022-09-07,10.76,Inactive
7423,Galaxy Point,Jaipur,4.17,Business,2023-02-04,2.11,Suspended
7424,Bright Emporium,Visakhapatnam,3.33,Brand,2022-09-07,1.74,Suspended
7425,Sky World,Visakhapatnam,3.93,Business,2022-09-07,7.02,Active
7426,Quick World,Lucknow,3.14,Business,2025-06-02,4.17,Inactive
7427,Quick Point,Gurugram,2.58,Business,2023-04-05,4.24,Active
7428,Nova Point,Jaipur,3.03,Business,2023-08-08,18.21,Active
7429,Bright Zone,Gurugram,3.08,Business,2022-09-07,19.28,Inactive
7430,Zen Deals,Chennai,2.6,Business,2022-09-07,20.28,Active
7431,Quick Enterprises,Kolkata,4.43,Brand,2022-09-07,11.92,Active
7432,Alpha Electronics,Indore,3.53,Brand,2022-09-07,6.95,Active
7433,Galaxy Fashion,Ahmedabad,3.04,Individual,2020-02-09,13.7,Suspended
7434,Sky Store,Jaipur,3.24,Individual,2022-09-07,6.8,Inactive
7435,Mega World,Pune,2.66,Brand,2021-12-06,6.56,Active
7436,Smart Plaza,Ahmedabad,2.86,Individual,2023-10-08,10.27,Active
7437,Galaxy Gallery,Gurugram,4.74,Business,2022-09-07,9.2,Active
7438,Star Electronics,Gurugram,3.59,Brand,2022-09-07,5.74,Suspended
7439,Bright Enterprises,Thiruvananthapuram,3.33,Individual,2022-09-07,12.23,Active
7440,Zen Zone,Delhi,4.92,Business,2022-09-03,14.24,Active
7441,Zen Hub,Gurugram,4.99,Business,2024-11-06,7.46,Inactive
7442,Zen Electronics,Mumbai,4.3,Individual,2023-01-09,10.63,Inactive
7443,Star Gallery,Pune,2.85,Business,2022-09-07,6.1,Active
7444,Beta Zone,Pune,2.93,Brand,2020-05-08,13.49,Active
7445,Smart Bazaar,Indore,4.2,Brand,2022-09-07,7.75,Active
7446,Beta Gallery,Pune,2.85,Brand,2023-07-02,6.12,Active
7447,Sun Deals,Mumbai,3.76,Brand,2022-09-07,9.74,Suspended
7448,Star Hub,Lucknow,3.53,Business,2022-09-07,16.06,Active
7449,Best Commerce,Chennai,2.79,Individual,2022-11-01,21.72,Active
7450,Smart World,Pune,4.21,Business,2022-09-07,20.38,Active
7451,Smart Bazaar,Kolkata,4.4,Brand,2025-09-03,4.32,Active
7452,Galaxy Point,Kolkata,3.55,Individual,2022-09-07,7.85,Suspended
7453,Smart Deals,Pune,3.71,Individual,2022-09-07,4.74,Active
7454,Smart Commerce,Noida,2.58,Business,2022-09-07,10.63,Active
7455,Best Plaza,Gurugram,4.03,Brand,2022-09-07,9.65,Inactive
7456,Smart Gallery,Visakhapatnam,4.33,Individual,2021-01-11,5.67,Active
7457,Sky Electronics,Mumbai,3.68,Individual,2022-09-07,18.0,Active
7458,Bright Point,Gurugram,4.33,Individual,2022-09-07,21.98,Active
7459,Royal Emporium,Jaipur,4.94,Individual,2023-11-12,17.59,Active
7460,Alpha Traders,Jaipur,2.58,Individual,2023-08-06,17.68,Active
7461,Mega Fashion,Thiruvananthapuram,4.72,Business,2022-09-07,8.7,Suspended
7462,Peak Hub,Bangalore,2.78,Business,2023-03-04,15.76,Suspended
7463,Mega Commerce,Chennai,3.19,Business,2022-09-07,18.42,Active
7464,Peak Zone,Bangalore,4.86,Business,2022-09-07,19.56,Active
7465,Royal Zone,Pune,3.19,Business,2022-09-07,20.99,Active
7466,Peak Mart,Hyderabad,4.11,Individual,2022-09-07,18.53,Active
7467,Sky Retail,Gurugram,3.98,Brand,2022-09-07,12.91,Active
7468,Quick Point,Lucknow,2.62,Business,2020-06-12,4.38,Active
7469,Royal Mart,Pune,3.29,Individual,2021-12-01,15.85,Active
7470,Star Commerce,Delhi,2.8,Business,2022-09-07,10.62,Active
7471,Peak Depot,Jaipur,4.74,Brand,2022-09-07,17.79,Inactive
7472,Mega Enterprises,Thiruvananthapuram,4.2,Individual,2022-09-07,10.37,Active
7473,Smart Gallery,Gurugram,3.19,Business,2022-01-07,21.11,Active
7474,Bright Retail,Chennai,4.77,Individual,2022-09-07,9.11,Active
7475,Best Emporium,Pune,4.72,Business,2022-09-07,17.92,Active
7476,Apex Mart,Kolkata,3.02,Individual,2022-09-07,21.16,Active
7477,Apex World,Chennai,3.92,Individual,2022-09-07,12.63,Inactive
7478,Sky Zone,Jaipur,3.76,Business,2024-04-09,3.61,Active
7479,Royal Outlet,Ahmedabad,2.8,Brand,2022-09-07,8.6,Active
7480,Quick Outlet,Indore,3.78,Brand,2022-09-07,4.07,Suspended
7481,Super Store,Bangalore,4.78,Business,2022-09-07,2.61,Active
7482,Prime Plaza,Chennai,3.29,Brand,2021-09-07,15.46,Active
7483,Star Electronics,Lucknow,3.71,Individual,2022-09-07,11.57,Inactive
7484,Peak Plaza,Chennai,4.28,Brand,2022-04-05,2.6,Inactive
7485,Bright Commerce,Bangalore,3.6,Business,2021-01-12,7.4,Active
7486,Star Mart,Lucknow,2.83,Brand,2022-09-07,1.39,Active
7487,Smart Enterprises,Ahmedabad,2.65,Individual,2022-09-07,1.22,Active
7488,Sun Hub,Noida,3.38,Brand,2022-09-07,8.3,Active
7489,Sun Point,Pune,3.95,Individual,2022-09-07,4.61,Active
7490,Prime Hub,Indore,3.42,Business,2020-07-08,8.45,Active
7491,Easy Bazaar,Bangalore,2.78,Brand,2022-09-07,16.16,Active
7492,Nova Zone,Jaipur,4.94,Business,2022-09-07,9.99,Inactive
7493,Bright Commerce,Ahmedabad,2.76,Business,2022-09-07,9.29,Active
7494,Royal Traders,Noida,3.99,Individual,2024-12-09,11.48,Suspended
7495,Sky World,Gurugram,3.5,Business,2022-08-04,11.74,Active
7496,Prime World,Noida,2.84,Individual,2022-09-07,1.56,Active
7497,Mega Mart,Kolkata,2.69,Brand,2024-11-06,7.16,Active
7498,Peak Retail,Chennai,4.88,Business,2022-09-07,10.45,Active
7499,Beta Fashion,Ahmedabad,3.26,Business,2020-02-10,9.17,Active
7500,Bright Shoppe,Kolkata,3.91,Individual,2022-09-07,21.39,Active
7501,Best Retail,Kolkata,4.59,Brand,2022-09-07,14.13,Active
7502,Super Bazaar,Ahmedabad,3.09,Individual,2023-10-11,7.4,Active
7503,Mega Fashion,Indore,3.79,Individual,2022-09-07,21.7,Active
7504,Sky Enterprises,Pune,3.01,Brand,2022-09-07,13.91,Active
7505,Bright Traders,Chennai,3.16,Business,2024-05-07,16.6,Inactive
7506,Prime Gallery,Pune,3.83,Business,2020-06-06,7.34,Active
7507,Peak Retail,Hyderabad,3.79,Business,2024-09-12,15.77,Active
7508,Smart Emporium,Ahmedabad,4.04,Business,2023-05-03,2.26,Active
7509,Easy Mart,Gurugram,3.59,Brand,2020-11-05,18.77,Active
7510,Royal World,Noida,2.78,Individual,2022-09-07,11.19,Active
7511,Beta Hub,Gurugram,4.47,Business,2023-12-08,21.24,Active
7512,Galaxy Retail,Indore,4.89,Brand,2022-09-07,20.81,Active
7513,Prime Gallery,Thiruvananthapuram,4.16,Brand,2022-11-12,19.58,Active
7514,Mega Retail,Jaipur,4.37,Business,2022-09-07,5.5,Active
7515,Sky Fashion,Bangalore,2.78,Business,2022-09-07,19.47,Active
7516,Super Zone,Thiruvananthapuram,4.6,Business,2022-09-07,15.1,Active
7517,Super Enterprises,Noida,3.47,Business,2022-09-07,2.9,Active
7518,Smart Store,Ahmedabad,4.53,Brand,2022-09-07,18.29,Active
7519,Apex Retail,Thiruvananthapuram,2.75,Individual,2022-09-07,13.64,Suspended
7520,Zen Electronics,Ahmedabad,4.08,Individual,2022-09-07,7.42,Active
7521,Easy Depot,Gurugram,4.41,Brand,2024-11-06,10.48,Active
7522,Royal Gallery,Gurugram,2.71,Business,2022-11-02,19.57,Active
7523,Peak Plaza,Thiruvananthapuram,3.66,Brand,2020-11-04,10.01,Active
7524,Super Store,Gurugram,3.81,Business,2022-09-07,3.49,Active
7525,Quick Zone,Hyderabad,4.64,Brand,2021-02-08,4.98,Inactive
7526,Alpha Zone,Noida,4.77,Brand,2022-09-07,10.85,Active
7527,Nova Hub,Jaipur,3.99,Business,2022-09-07,5.93,Active
7528,Star Electronics,Kolkata,4.94,Individual,2025-01-01,13.19,Active
7529,Mega Emporium,Bangalore,3.58,Business,2022-09-07,21.44,Active
7530,Apex Zone,Lucknow,4.4,Business,2025-02-01,16.47,Active
7531,Peak Emporium,Delhi,2.96,Individual,2022-09-07,21.9,Active
7532,Super Shoppe,Visakhapatnam,4.3,Business,2022-09-07,4.79,Active
7533,Quick Gallery,Kolkata,3.76,Individual,2022-09-07,17.13,Inactive
7534,Alpha Zone,Ahmedabad,3.43,Individual,2022-09-07,2.7,Active
7535,Zen World,Mumbai,2.61,Business,2024-07-02,20.04,Active
7536,Beta Zone,Mumbai,3.87,Individual,2021-06-06,21.27,Active
7537,Smart Store,Hyderabad,4.38,Individual,2022-02-10,16.45,Inactive
7538,Sun Mart,Pune,3.78,Individual,2022-02-09,13.61,Active
7539,Super Plaza,Ahmedabad,2.6,Business,2021-04-04,15.99,Active
7540,Flash Traders,Hyderabad,4.5,Brand,2023-02-11,18.67,Active
7541,Beta Shoppe,Mumbai,3.78,Business,2022-09-07,6.32,Active
7542,Flash Electronics,Ahmedabad,4.47,Individual,2022-02-05,7.25,Active
7543,Zen Plaza,Bangalore,4.68,Individual,2024-09-03,6.45,Active
7544,Alpha Electronics,Mumbai,3.69,Individual,2024-04-03,11.22,Active
7545,Super Deals,Pune,2.53,Individual,2022-09-07,5.39,Active
7546,Apex Shoppe,Lucknow,2.87,Individual,2022-09-07,15.75,Active
7547,Zen Gallery,Lucknow,4.58,Individual,2022-09-07,10.07,Active
7548,Sky Plaza,Lucknow,3.5,Brand,2022-09-07,18.15,Suspended
7549,Flash Electronics,Bangalore,3.17,Individual,2022-09-07,20.72,Suspended
7550,Alpha Store,Noida,3.6,Business,2023-03-11,13.64,Active
7551,Star Zone,Hyderabad,4.58,Brand,2022-09-07,21.39,Active
7552,Galaxy Outlet,Noida,3.73,Business,2022-08-10,5.4,Active
7553,Quick Commerce,Delhi,4.74,Individual,2022-09-07,5.76,Active
7554,Mega Commerce,Gurugram,3.17,Brand,2022-09-07,3.19,Active
7555,Zen Enterprises,Gurugram,4.46,Brand,2022-09-07,4.51,Active
7556,Super Store,Jaipur,3.76,Individual,2022-09-07,18.2,Active
7557,Apex Electronics,Gurugram,3.22,Individual,2024-04-01,8.57,Active
7558,Flash Bazaar,Delhi,3.53,Business,2024-11-10,15.33,Active
7559,Alpha Depot,Pune,3.5,Business,2022-09-07,14.86,Inactive
7560,Beta Depot,Hyderabad,4.2,Business,2024-01-03,8.23,Inactive
7561,Sun Mart,Visakhapatnam,4.72,Business,2022-09-07,19.64,Active
7562,Smart Zone,Chennai,4.31,Individual,2023-12-01,2.95,Active
7563,Royal Electronics,Gurugram,3.15,Business,2022-09-07,3.32,Active
7564,Flash Commerce,Gurugram,2.81,Brand,2022-09-07,5.96,Active
7565,Peak Plaza,Lucknow,4.46,Brand,2024-02-01,16.49,Active
7566,Smart Commerce,Delhi,4.57,Individual,2022-09-07,5.51,Active
7567,Nova Gallery,Gurugram,3.16,Business,2022-09-07,20.9,Active
7568,Royal Mart,Visakhapatnam,2.82,Individual,2022-09-07,10.56,Active
7569,Peak Commerce,Pune,3.52,Business,2022-09-07,3.47,Active
7570,Best Outlet,Delhi,3.97,Individual,2022-09-07,4.84,Active
7571,Peak Commerce,Mumbai,3.93,Individual,2022-09-07,18.52,Active
7572,Star Depot,Gurugram,3.62,Business,2022-09-07,14.1,Inactive
7573,Mega Shoppe,Ahmedabad,4.34,Individual,2022-09-07,14.23,Active
7574,Prime Shoppe,Kolkata,4.39,Business,2022-09-07,19.83,Active
7575,Royal Electronics,Noida,4.26,Business,2024-10-07,7.73,Active
7576,Alpha Retail,Gurugram,3.82,Individual,2022-09-07,6.99,Suspended
7577,Star Zone,Ahmedabad,4.04,Individual,2022-09-07,3.07,Inactive
7578,Quick Deals,Thiruvananthapuram,3.01,Business,2022-06-10,11.59,Active
7579,Mega Emporium,Pune,3.52,Individual,2021-05-07,13.31,Suspended
7580,Star Zone,Visakhapatnam,4.09,Business,2022-03-02,4.53,Active
7581,Peak Emporium,Indore,4.57,Brand,2020-02-01,20.36,Active
7582,Nova Commerce,Noida,3.78,Brand,2022-09-07,2.88,Inactive
7583,Peak World,Noida,4.89,Brand,2021-02-12,21.57,Active
7584,Mega Retail,Kolkata,4.79,Business,2022-09-07,19.93,Active
7585,Bright Deals,Gurugram,4.13,Individual,2022-09-07,15.12,Inactive
7586,Sun Commerce,Indore,3.76,Business,2022-09-07,16.93,Suspended
7587,Smart Traders,Ahmedabad,4.29,Business,2022-09-07,11.35,Active
7588,Alpha Hub,Ahmedabad,4.67,Business,2023-04-02,16.52,Active
7589,Royal Traders,Jaipur,3.15,Individual,2022-07-12,6.76,Active
7590,Peak Plaza,Chennai,2.5,Brand,2022-09-07,20.71,Active
7591,Quick Enterprises,Visakhapatnam,3.79,Brand,2020-06-04,9.82,Active
7592,Smart Retail,Kolkata,4.98,Brand,2020-01-06,5.13,Active
7593,Prime Electronics,Gurugram,4.49,Brand,2022-09-07,6.01,Active
7594,Mega Depot,Pune,4.05,Business,2022-09-07,21.47,Active
7595,Galaxy Mart,Gurugram,3.25,Individual,2022-09-07,2.1,Active
7596,Sun Bazaar,Kolkata,4.06,Business,2022-09-07,14.0,Active
7597,Alpha Emporium,Kolkata,2.76,Individual,2024-04-06,19.99,Active
7598,Super Bazaar,Kolkata,3.11,Individual,2022-09-07,11.78,Active
7599,Sky Shoppe,Delhi,4.01,Brand,2022-09-07,15.24,Active
7600,Peak Fashion,Noida,4.1,Individual,2022-09-07,15.59,Active
7601,Mega Gallery,Bangalore,3.55,Business,2024-04-06,11.41,Active
7602,Easy Emporium,Noida,4.42,Brand,2022-08-02,4.87,Active
7603,Galaxy Commerce,Pune,3.6,Individual,2022-07-01,1.62,Active
7604,Quick Store,Chennai,2.99,Individual,2022-09-07,15.23,Inactive
7605,Prime Retail,Lucknow,3.42,Individual,2022-09-07,21.95,Inactive
7606,Galaxy Enterprises,Thiruvananthapuram,2.97,Brand,2022-09-07,21.52,Active
7607,Sun Gallery,Chennai,2.87,Business,2022-09-07,18.88,Inactive
7608,Smart Traders,Gurugram,2.66,Brand,2022-09-07,8.86,Active
7609,Super Depot,Jaipur,3.68,Business,2024-07-06,1.77,Active
7610,Easy Deals,Hyderabad,3.93,Business,2023-01-02,16.78,Active
7611,Easy Gallery,Chennai,3.57,Business,2024-05-07,6.73,Active
7612,Quick Traders,Pune,3.75,Individual,2022-09-07,3.07,Active
7613,Smart Retail,Bangalore,4.36,Brand,2022-09-07,21.96,Suspended
7614,Prime Traders,Lucknow,4.46,Business,2023-02-04,1.25,Active
7615,Star Deals,Jaipur,3.69,Brand,2022-09-07,18.1,Active
7616,Smart Bazaar,Jaipur,3.6,Individual,2020-11-10,3.7,Active
7617,Super Retail,Hyderabad,3.51,Business,2022-09-07,12.92,Active
7618,Mega Gallery,Kolkata,3.93,Business,2022-11-03,9.12,Active
7619,Zen Zone,Pune,2.94,Business,2022-09-07,2.46,Active
7620,Easy Zone,Pune,3.42,Business,2025-06-02,4.3,Active
7621,Bright Traders,Thiruvananthapuram,2.82,Business,2022-09-07,4.33,Active
7622,Smart Depot,Visakhapatnam,2.52,Individual,2022-09-07,6.18,Active
7623,Bright Emporium,Mumbai,3.22,Business,2023-05-12,17.64,Inactive
7624,Royal Bazaar,Thiruvananthapuram,3.58,Business,2023-01-12,9.26,Active
7625,Royal World,Chennai,4.79,Brand,2022-09-07,9.64,Active
7626,Super Traders,Chennai,3.32,Individual,2022-02-11,1.56,Active
7627,Zen Deals,Hyderabad,3.49,Individual,2022-09-07,15.08,Active
7628,Galaxy Shoppe,Jaipur,2.85,Brand,2022-09-07,13.75,Active
7629,Nova Store,Gurugram,3.18,Individual,2024-03-01,15.18,Suspended
7630,Flash Enterprises,Lucknow,4.0,Business,2022-09-07,8.87,Active
7631,Apex Electronics,Bangalore,4.2,Business,2022-09-07,18.44,Active
7632,Apex Depot,Bangalore,4.07,Business,2022-09-07,3.54,Active
7633,Royal Electronics,Gurugram,3.03,Business,2022-09-07,8.75,Active
7634,Best Plaza,Pune,4.48,Business,2022-09-07,13.6,Suspended
7635,Star Retail,Gurugram,3.29,Business,2022-09-07,20.15,Active
7636,Easy Depot,Mumbai,4.04,Business,2022-09-07,6.11,Active
7637,Bright Zone,Hyderabad,2.59,Business,2022-09-07,7.9,Active
7638,Beta Depot,Hyderabad,3.22,Brand,2021-09-11,5.32,Inactive
7639,Easy Point,Hyderabad,2.96,Individual,2022-03-10,5.04,Active
7640,Smart Mart,Kolkata,4.49,Business,2022-09-07,7.54,Active
7641,Royal Plaza,Lucknow,4.92,Individual,2022-12-09,21.42,Active
7642,Zen Bazaar,Jaipur,2.89,Business,2024-09-04,18.93,Inactive
7643,Sun Shoppe,Jaipur,3.45,Business,2022-09-07,2.51,Active
7644,Star Electronics,Jaipur,3.73,Business,2022-09-07,11.28,Active
7645,Apex Fashion,Pune,3.91,Business,2021-06-06,16.78,Suspended
7646,Super Fashion,Thiruvananthapuram,3.12,Business,2022-10-01,15.2,Active
7647,Quick Plaza,Ahmedabad,3.12,Brand,2022-09-07,17.19,Inactive
7648,Nova Gallery,Pune,2.97,Brand,2021-01-06,11.51,Inactive
7649,Sky Zone,Gurugram,4.32,Business,2024-09-05,18.1,Active
7650,Alpha Electronics,Indore,2.74,Business,2022-03-05,16.39,Active
7651,Star Hub,Chennai,3.63,Individual,2022-09-07,17.99,Active
7652,Apex Emporium,Kolkata,4.09,Individual,2020-12-09,8.19,Active
7653,Prime Electronics,Gurugram,4.16,Individual,2021-08-03,1.15,Active
7654,Quick Outlet,Bangalore,3.34,Business,2021-07-10,20.76,Active
7655,Beta Commerce,Gurugram,3.64,Brand,2022-09-07,1.54,Active
7656,Easy Commerce,Ahmedabad,3.69,Individual,2022-09-07,18.07,Active
7657,Beta Retail,Noida,3.5,Individual,2022-09-07,20.77,Active
7658,Prime Deals,Noida,4.67,Brand,2024-07-01,3.69,Active
7659,Peak Emporium,Visakhapatnam,3.71,Individual,2022-09-07,14.85,Active
7660,Alpha Store,Bangalore,4.42,Individual,2022-02-09,15.08,Inactive
7661,Bright Traders,Bangalore,4.83,Business,2023-11-08,20.11,Suspended
7662,Peak Bazaar,Noida,3.23,Business,2022-09-07,16.64,Active
7663,Mega Deals,Mumbai,3.98,Business,2022-09-07,8.67,Inactive
7664,Flash Plaza,Pune,3.85,Individual,2022-09-07,11.5,Active
7665,Star Fashion,Lucknow,4.22,Brand,2022-09-07,18.4,Suspended
7666,Nova Fashion,Bangalore,4.29,Business,2021-05-04,2.1,Active
7667,Bright Deals,Indore,4.62,Business,2022-09-07,10.94,Active
7668,Galaxy Depot,Lucknow,2.99,Business,2022-09-07,17.62,Active
7669,Best Emporium,Kolkata,4.24,Individual,2022-09-07,5.11,Active
7670,Sky Enterprises,Indore,4.88,Brand,2025-11-03,8.47,Active
7671,Prime Depot,Kolkata,2.87,Individual,2022-09-07,11.26,Active
7672,Nova Traders,Indore,3.46,Business,2022-09-07,2.74,Active
7673,Flash Point,Kolkata,3.7,Individual,2022-09-07,11.17,Active
7674,Sky Mart,Pune,4.66,Business,2023-06-12,12.68,Inactive
7675,Bright Traders,Kolkata,4.55,Brand,2022-09-07,19.85,Active
7676,Royal Electronics,Gurugram,2.6,Business,2022-09-07,18.88,Active
7677,Flash Zone,Chennai,4.94,Individual,2020-04-04,11.91,Active
7678,Zen Mart,Jaipur,4.78,Business,2022-11-11,3.08,Active
7679,Smart Mart,Indore,2.84,Business,2022-09-07,14.07,Active
7680,Nova Store,Pune,4.19,Individual,2022-09-07,16.39,Suspended
7681,Smart Commerce,Ahmedabad,4.01,Individual,2024-01-06,1.54,Active
7682,Prime Shoppe,Chennai,3.32,Individual,2024-12-05,19.25,Active
7683,Nova Point,Pune,2.81,Individual,2022-09-07,11.28,Suspended
7684,Best Shoppe,Pune,2.93,Business,2021-07-12,15.23,Active
7685,Nova Outlet,Gurugram,3.78,Individual,2022-09-07,6.61,Active
7686,Super Point,Hyderabad,2.96,Brand,2022-09-07,21.0,Suspended
7687,Easy Zone,Pune,3.52,Individual,2020-11-06,6.04,Active
7688,Galaxy Zone,Visakhapatnam,2.53,Brand,2022-09-07,11.07,Active
7689,Peak Enterprises,Kolkata,3.76,Business,2021-07-12,16.52,Inactive
7690,Flash Plaza,Visakhapatnam,4.19,Business,2021-05-04,8.71,Active
7691,Beta Bazaar,Delhi,2.78,Individual,2023-09-01,19.01,Active
7692,Star Electronics,Kolkata,4.81,Business,2022-09-07,1.74,Active
7693,Bright Fashion,Kolkata,3.25,Business,2022-09-07,8.45,Active
7694,Galaxy Depot,Delhi,3.76,Individual,2022-09-07,7.28,Active
7695,Quick Enterprises,Ahmedabad,2.9,Business,2022-05-01,15.89,Active
7696,Star Deals,Bangalore,2.9,Business,2022-09-07,3.49,Active
7697,Star Retail,Gurugram,3.75,Brand,2022-07-03,21.11,Active
7698,Star Electronics,Noida,4.57,Business,2022-09-07,7.08,Suspended
7699,Easy Plaza,Chennai,3.2,Individual,2023-06-12,18.23,Suspended
7700,Prime Depot,Noida,3.98,Individual,2022-09-07,6.75,Active
7701,Alpha Plaza,Indore,3.52,Business,2022-09-07,9.95,Active
7702,Beta Zone,Bangalore,3.38,Business,2020-07-04,1.01,Active
7703,Best Outlet,Kolkata,2.96,Business,2022-09-07,15.05,Suspended
7704,Star Retail,Gurugram,4.45,Business,2022-09-07,13.27,Active
7705,Sun Enterprises,Thiruvananthapuram,4.54,Business,2022-09-07,12.48,Suspended
7706,Smart Shoppe,Mumbai,3.55,Individual,2024-04-04,20.04,Inactive
7707,Zen Enterprises,Pune,3.81,Brand,2020-07-12,15.63,Active
7708,Sky Fashion,Jaipur,4.54,Business,2022-09-07,4.48,Active
7709,Nova Deals,Noida,2.9,Brand,2024-05-12,11.77,Suspended
7710,Quick Zone,Lucknow,3.88,Individual,2021-02-05,14.43,Active
7711,Star World,Mumbai,3.12,Business,2020-03-01,14.29,Active
7712,Peak World,Hyderabad,3.24,Business,2022-09-07,5.6,Active
7713,Alpha Shoppe,Indore,4.45,Brand,2022-09-07,6.4,Active
7714,Smart Emporium,Lucknow,4.07,Business,2022-02-07,16.25,Inactive
7715,Galaxy Outlet,Delhi,2.94,Business,2021-04-01,1.44,Active
7716,Nova Plaza,Delhi,3.11,Brand,2022-09-07,3.88,Active
7717,Prime Deals,Pune,4.41,Individual,2022-09-07,6.62,Active
7718,Alpha Enterprises,Indore,4.27,Business,2022-09-07,18.12,Active
7719,Easy Fashion,Lucknow,2.81,Individual,2022-09-07,19.62,Active
7720,Easy Electronics,Hyderabad,4.14,Individual,2022-09-07,16.01,Active
7721,Prime Point,Lucknow,4.04,Business,2022-09-07,1.91,Active
